code,name,最新价,昨收,涨跌幅%,成交量,成交额
002755,奥赛康,11.84,12.53,-5.51,19441105.0,232610714.05
002756,永兴材料,46.6,45.73,1.9,11495657.0,533059331.7
002757,南兴股份,15.89,15.94,-0.31,10928700.0,175547092.0
002758,浙农股份,9.11,8.51,7.05,42605489.0,379711755.81
002759,ST天际,17.8,17.45,2.01,21873600.0,386266859.0
002760,凤形股份,18.77,17.99,4.34,7464300.0,140384450.0
002761,浙江建投,7.39,7.2,2.64,17328633.0,127982066.79
002762,金发拉比,9.45,9.18,2.94,9207898.0,86783498.46
002763,汇洁股份,7.63,7.49,1.87,4967342.0,37814671.3
002765,蓝黛科技,7.08,6.95,1.87,18770325.0,133563188.44
002766,索菱股份,4.2,4.17,0.72,15030700.0,62947577.0
002767,先锋电子,18.38,18.22,0.88,2353900.0,43314161.0
002768,国恩股份,64.97,64.88,0.14,8086401.0,529664349.75
002769,普路通,7.16,7.05,1.56,5413751.0,38614703.06
002771,真视通,13.2,12.53,5.35,20463549.0,271258494.64
002772,众兴菌业,11.87,11.13,6.65,30347105.0,354210922.45
002773,康弘药业,20.81,20.54,1.31,7764541.0,161107964.43
002774,快意电梯,16.38,16.68,-1.8,13188850.0,221163880.0
002775,文科股份,3.68,3.62,1.66,8742927.0,31969347.65
002777,久远银海,12.78,12.75,0.24,4595480.0,58781311.2
002778,中晟高科,15.97,15.87,0.63,1697700.0,27051873.0
002779,中坚科技,74.21,76.35,-2.8,1665740.0,125292312.1
002780,三夫户外,13.68,13.4,2.09,4107000.0,55730293.4
002782,可立克,15.11,15.2,-0.59,8543505.0,130313372.3
002783,凯龙股份,8.05,8.01,0.5,7738500.0,62113422.0
002785,万里石,35.57,34.82,2.15,7878000.0,281957322.0
002786,银宝山新,8.02,8.01,0.12,5741000.0,45872506.0
002787,华源控股,21.47,21.84,-1.69,8505300.0,185375296.0
002788,鹭燕医药,11.11,11.12,-0.09,8281789.0,92150576.4
002789,*ST建艺,10.48,10.15,3.25,2101450.0,21727928.5
002790,瑞尔特,6.17,5.99,3.01,4822800.0,29472687.16
002791,坚朗五金,15.26,14.99,1.8,3167349.0,48166822.41
002792,通宇通讯,30.93,31.21,-0.9,17537483.0,547665213.71
002793,罗欣药业,5.06,5.17,-2.13,61121430.0,310068428.3
002795,永和智控,7.29,7.21,1.11,12306200.0,90307542.0
002796,世嘉科技,29.7,30.18,-1.59,5963800.0,179923971.35
002797,第一创业,6.54,6.58,-0.61,49025143.0,320371662.49
002798,帝欧水华,5.89,5.88,0.17,6463500.0,38153381.0
002799,环球印务,6.93,6.89,0.58,3821900.0,26437472.0
002800,天顺股份,15.21,14.61,4.11,5481268.0,82242927.28
002801,微光股份,27.12,26.93,0.71,782329.0,21172327.91
002802,洪汇新材,12.28,12.05,1.91,2236200.0,27273764.0
002803,吉宏股份,18.76,18.75,0.05,7480100.0,140984194.05
002805,丰元股份,18.8,18.94,-0.74,9525459.0,180468597.46
002806,华锋股份,14.38,14.64,-1.78,4984428.0,72197375.96
002807,江阴银行,4.04,4.08,-0.98,30974432.0,125095816.64
002809,红墙股份,9.08,8.7,4.37,14374377.0,128758809.49
002810,山东赫达,21.63,21.5,0.6,3403569.0,73398390.26
002811,郑中设计,13.25,13.23,0.15,6344400.0,84436618.5
002812,恩捷股份,54.48,53.97,0.94,13002281.0,707659286.45
002813,路畅科技,21.0,20.95,0.24,1127300.0,23650916.0
002815,崇达技术,14.69,14.34,2.44,49136667.0,727044469.04
002816,*ST和科,25.07,24.05,4.24,1912000.0,47137597.0
002817,黄山胶囊,6.8,6.73,1.04,3229985.0,21859008.95
002818,富森美,10.75,10.64,1.03,4515147.0,48459916.25
002819,东方中科,21.2,20.9,1.44,3713100.0,78604836.0
002820,桂发祥,10.17,9.94,2.31,17480860.0,176150490.74
002821,凯莱英,164.94,170.64,-3.34,8223630.0,1369725242.81
002822,ST中装,3.18,3.19,-0.31,6844474.0,21833427.58
002823,凯中精密,13.04,13.09,-0.38,3358700.0,43826828.0
002824,和胜股份,26.13,26.68,-2.06,27700129.0,741002554.39
002825,纳尔股份,9.15,9.03,1.33,2488405.0,22731244.45
002826,易明医药,17.2,17.35,-0.86,2509300.0,43286865.17
002827,高争民爆,58.69,58.81,-0.2,12188150.0,721574587.5
002828,贝肯能源,12.65,12.4,2.02,18733600.0,239875593.0
002829,星网宇达,20.0,19.81,0.96,4596600.0,91777856.0
002830,名雕股份,14.34,14.27,0.49,2433783.0,34794808.0
002831,裕同科技,26.4,26.83,-1.6,14665106.0,388176259.24
002832,比音勒芬,24.47,24.03,1.83,16642098.0,408582059.12
002833,弘亚数控,18.78,18.55,1.24,6343726.0,118989101.02
002835,同为股份,12.68,12.62,0.48,2480200.0,31405194.0
002836,新宏泽,9.85,9.76,0.92,3477746.0,34208981.99
002837,英维克,64.48,65.97,-2.26,82948504.0,5416634861.19
002838,道恩股份,24.95,25.32,-1.46,6771524.0,171374151.86
002839,张家港行,4.27,4.4,-2.95,43031054.0,184526956.84
002840,华统股份,8.25,8.26,-0.12,11500405.0,94249666.43
002841,视源股份,46.83,46.99,-0.34,6610561.0,311242568.04
002842,翔鹭钨业,40.13,39.07,2.71,49052877.0,1946454440.91
002843,泰嘉股份,16.19,16.7,-3.05,12255000.0,201114228.0
002845,同兴达,13.35,13.27,0.6,6567900.0,87880980.2
002846,英联股份,10.76,10.72,0.37,4890040.0,52653192.4
002847,盐津铺子,45.42,45.12,0.66,2223394.0,100600180.62
002848,高斯贝尔,13.72,13.9,-1.29,5690700.0,78559413.0
002849,威星智能,18.73,18.4,1.79,6211100.0,116338018.7
002850,科达利,177.3,181.37,-2.24,2833828.0,503916192.79
002851,麦格米特,125.95,127.66,-1.34,33952532.0,4412140831.03
002852,道道全,8.81,8.89,-0.9,35080955.0,315402434.43
002853,皮阿诺,22.67,22.47,0.89,2205300.0,49634256.0
002855,捷荣技术,14.64,13.31,9.99,5125100.0,75031464.0
002856,*ST美芝,16.83,16.62,1.26,6393600.0,107669851.4
002857,三晖电气,19.36,19.53,-0.87,1527350.0,29686421.0
002858,力盛体育,11.78,11.73,0.43,2580800.0,30363936.0
002859,洁美科技,65.55,66.18,-0.95,20040904.0,1348297834.89
002860,星帅尔,16.05,14.92,7.57,16919038.0,263838839.8
002861,瀛通通讯,16.1,16.09,0.06,4463638.0,72781193.08
002862,实丰文化,14.12,13.85,1.95,3148580.0,44464027.8
002863,今飞凯达,4.77,4.72,1.06,11270808.0,53459672.68
002864,盘龙药业,22.42,22.77,-1.54,3089099.0,69231462.12
002865,钧达股份,40.57,40.44,0.32,5940405.0,242668503.82
002866,传艺科技,14.9,14.91,-0.07,4324100.0,64509713.0
002867,周大生,11.22,11.13,0.81,18437843.0,206329566.92
002868,绿康生化,21.91,21.92,-0.05,1695100.0,37499365.1
002869,金溢科技,16.17,16.4,-1.4,1718800.0,27979023.0
002870,香山股份,49.89,48.45,2.97,6035100.0,304782065.66
002871,伟隆股份,17.01,17.31,-1.73,3026405.0,52223791.5
002872,ST天圣,5.73,5.83,-1.72,5061900.0,28968368.0
002873,新天药业,8.71,8.66,0.58,5067700.0,43878747.86
002875,安奈儿,13.17,12.95,1.7,3775600.0,49670389.5
002876,三利谱,29.51,29.25,0.89,3769900.0,111671716.0
002877,智能自控,7.42,7.34,1.09,5178311.0,38221920.56
002878,元隆雅图,12.42,12.33,0.73,3662600.0,45500072.0
002879,长缆科技,16.45,16.34,0.67,6414300.0,105617021.0
002880,卫光生物,22.69,23.16,-2.03,6332092.0,143809638.74
002881,美格智能,40.82,41.26,-1.07,13760473.0,573674073.93
002882,金龙羽,22.03,22.35,-1.43,9282771.0,204914147.91
002883,*ST中设,9.41,9.36,0.53,1154700.0,10816960.0
002884,凌霄泵业,16.01,15.84,1.07,1661330.0,26521477.8
002885,京泉华,28.13,28.7,-1.99,12350173.0,352775533.3
002886,沃特股份,26.4,24.0,10.0,4244500.0,112054800.0
002887,绿茵生态,9.51,9.71,-2.06,3667900.0,35328996.0
002888,惠威科技,19.28,19.0,1.47,4175700.0,80130630.0
002889,东方嘉盛,12.58,12.63,-0.4,2641305.0,33351695.55
002890,弘宇股份,14.81,14.85,-0.27,2823900.0,41251629.0
002891,中宠股份,28.76,28.4,1.27,5489480.0,157231504.6
002892,科力尔,9.13,9.24,-1.19,4969823.0,45660735.53
002893,京能热力,10.03,9.93,1.01,5827300.0,58122822.0
002895,川恒股份,33.23,33.02,0.64,4219857.0,139379588.3
002896,中大力德,63.65,64.52,-1.35,6648142.0,426378027.19
002897,意华股份,57.0,59.05,-3.47,6789500.0,394770853.0
002899,英派斯,18.6,18.55,0.27,3746075.0,69891982.25
002900,哈三联,13.29,13.89,-4.32,30912040.0,417367762.2
002901,大博医疗,45.18,45.37,-0.42,2225667.0,101654922.81
002902,铭普光磁,27.33,25.57,6.88,35099035.0,970335811.27
002903,宇环数控,28.95,29.22,-0.92,21430325.0,633892985.52
002905,金逸影视,8.13,7.99,1.75,23306180.0,192411385.2
002906,华阳集团,26.76,26.74,0.07,10139695.0,271936164.78
002907,华森制药,15.52,16.32,-4.9,29988441.0,468717231.01
002908,德生科技,7.16,7.17,-0.14,4870840.0,35067185.12
002909,集泰股份,5.47,5.37,1.86,14285500.0,77349642.0
002910,庄园牧场,9.96,9.85,1.12,7527800.0,75142446.0
002911,佛燃能源,11.1,11.01,0.82,3987489.0,44145923.89
002912,中新赛克,19.31,19.11,1.05,3303020.0,64276931.2
002913,奥士康,59.06,59.01,0.08,4915414.0,296030276.98
002915,中欣氟材,18.87,17.15,10.03,27203681.0,501577262.2
002916,深南电路,362.4,365.1,-0.74,9030876.0,3340281560.2
002917,金奥博,10.4,10.31,0.87,2617250.0,27139975.0
002918,蒙娜丽莎,11.33,10.3,10.0,23345556.0,257211680.68
002919,名臣健康,17.33,17.08,1.46,2848900.0,49446426.0
002920,德赛西威,87.9,86.2,1.97,8084100.0,712092994.96
002921,联诚精密,21.11,21.16,-0.24,4214280.0,89297275.59
002922,伊戈尔,24.66,24.66,0.0,15399098.0,382957833.54
002923,润都股份,11.1,11.06,0.36,6061272.0,67322419.04
002925,盈趣科技,23.2,23.56,-1.53,13330160.0,312547009.6
002926,华西证券,8.61,8.6,0.12,18643778.0,159867780.02
002927,泰永长征,16.01,15.88,0.82,4476754.0,72155300.12
002928,华夏航空,6.34,6.32,0.32,17880721.0,112821406.84
002929,润建股份,52.09,53.46,-2.56,8837490.0,468228851.28
002930,宏川智慧,9.23,8.91,3.59,11963846.0,109698822.48
002931,锋龙股份,45.9,46.91,-2.15,4700704.0,217759493.6
002932,*ST明德,15.33,15.29,0.26,887361.0,13582859.07
002933,新兴装备,26.56,26.43,0.49,1294000.0,34597645.0
002935,天奥电子,15.71,15.89,-1.13,3717121.0,58764729.42
002936,郑州银行,1.78,1.78,0.0,85044106.0,150852719.18
002937,兴瑞科技,31.5,32.11,-1.9,14740370.0,471361533.55
002938,鹏鼎控股,89.18,89.2,-0.02,24871259.0,2261176343.49
002939,长城证券,8.13,8.16,-0.37,16418210.0,133677733.4
002940,昂利康,25.44,25.86,-1.62,5311000.0,135516168.8
002941,新疆交建,10.96,10.85,1.01,9440700.0,102951432.0
002942,新农股份,20.91,19.01,9.99,25516886.0,512135683.08
002943,宇晶股份,33.81,34.65,-2.42,11390911.0,393560352.89
002945,华林证券,14.72,14.75,-0.2,20181117.0,295854970.57
002946,新乳业,15.35,15.33,0.13,6517326.0,99594988.44
002947,恒铭达,64.64,66.5,-2.8,13213598.0,873524012.93
002948,青岛银行,6.04,5.94,1.68,54742776.0,328961813.57
002949,华阳国际,14.08,12.8,10.0,26556525.0,357327565.12
002950,奥美医疗,9.24,9.13,1.2,5665060.0,52244459.0
002951,金时科技,16.03,16.25,-1.35,3349999.0,54012512.88
002952,亚世光电,21.79,19.81,9.99,5878125.0,124923981.75
002953,日丰股份,11.34,11.88,-4.55,36324324.0,414884789.23
002955,鸿合科技,33.63,33.99,-1.06,3661150.0,123378128.9
002956,西麦食品,17.17,16.98,1.12,2736625.0,46972499.33
002957,科瑞技术,40.8,42.53,-4.07,17618389.0,743981643.63
002958,青农商行,2.92,2.93,-0.34,53291464.0,155559807.74
002959,小熊电器,32.95,32.73,0.67,474750.0,15609513.1
002960,青鸟智控,8.6,8.56,0.47,8128851.0,69950529.54
002961,瑞达期货,20.56,20.05,2.54,22810246.0,473323984.55
002962,五方光电,12.94,12.78,1.25,7057200.0,91667353.0
002963,豪尔赛,19.15,21.28,-10.01,19354710.0,377747466.25
002965,祥鑫科技,30.7,31.37,-2.14,10581969.0,331078488.4
002966,苏州银行,8.72,8.76,-0.46,26372286.0,230200330.97
002967,广电计量,17.21,17.35,-0.81,3005900.0,52030038.0
002968,新大正,9.58,9.42,1.7,3069800.0,29296890.0
002969,嘉美包装,12.58,12.52,0.48,20698029.0,259696147.83
002970,锐明技术,48.74,49.44,-1.42,2929195.0,145496459.0
002971,和远气体,47.08,42.8,10.0,18410690.0,842553692.7
002972,科安达,12.37,12.42,-0.4,4500100.0,56005609.0
002973,侨银股份,12.57,12.37,1.62,9945929.0,125449184.08
002975,博杰股份,102.88,108.06,-4.79,18437636.0,1960429186.31
002976,瑞玛精密,24.47,24.44,0.12,6844562.0,169888417.98
002977,*ST天箭,20.97,20.83,0.67,840100.0,17670862.0
002978,安宁股份,26.97,26.27,2.66,4648060.0,124895944.82
002979,雷赛智能,56.41,56.2,0.37,13872727.0,798717009.5
002980,华盛昌,100.89,102.05,-1.14,10784930.0,1113979717.8
002981,朝阳科技,23.72,23.71,0.04,1936300.0,46145456.4
002982,湘佳股份,12.68,12.56,0.96,2943800.0,37100967.2
002983,芯瑞达,20.57,20.06,2.54,5149644.0,107732008.3
002984,森麒麟,14.17,14.13,0.28,7055080.0,99813511.8
002985,北摩高科,26.76,26.27,1.87,5915783.0,158513906.23
002986,宇新股份,13.91,13.56,2.58,6637548.0,91110050.88
002987,京北方,11.88,12.05,-1.41,23967571.0,286866537.65
002988,豪美新材,24.52,24.44,0.33,8000426.0,195130199.41
002989,中天精装,24.08,23.7,1.6,6935840.0,167508300.0
002990,盛视科技,46.8,48.27,-3.05,8517715.0,408974438.0
002991,甘源食品,38.85,38.79,0.15,982371.0,38172030.83
002992,宝明科技,33.86,34.77,-2.62,1567630.0,53402272.8
002993,奥海科技,37.83,39.01,-3.02,4785186.0,184309382.18
002995,天地在线,17.06,17.04,0.12,4957650.0,85032507.5
002996,顺博合金,6.35,6.24,1.76,10673270.0,67227192.6
002997,瑞鹄模具,28.53,28.7,-0.59,1715400.0,49124539.25
002998,优彩资源,8.09,8.04,0.62,8292908.0,66779812.08
002999,天禾股份,6.52,6.31,3.33,15487723.0,99896026.98
003000,劲仔食品,9.86,9.7,1.65,6837251.0,67322510.94
003001,中岩大地,15.93,16.22,-1.79,5807598.0,92503063.24
003002,壶化股份,16.7,16.68,0.12,2184900.0,36403575.0
003003,天元股份,11.34,11.26,0.71,2204800.0,24922184.0
003004,声迅股份,70.01,70.5,-0.7,900400.0,63705748.0
003005,竞业达,15.03,13.66,10.03,6097344.0,90336480.04
003006,百亚股份,14.04,14.01,0.21,6015961.0,84655839.39
003007,直真科技,39.02,39.22,-0.51,1908193.0,75089861.9
003008,开普检测,20.05,19.9,0.75,747950.0,14935396.1
003009,中天火箭,46.98,47.28,-0.63,2484731.0,117046183.78
003010,若羽臣,30.5,31.1,-1.93,10351414.0,315906421.64
003011,海象新材,20.9,20.42,2.35,1922700.0,39923833.0
003012,东鹏控股,4.79,4.71,1.7,8825800.0,42117915.0
003013,地铁设计,14.94,16.07,-7.03,15290591.0,230314530.0
003015,日久光电,12.23,12.26,-0.24,3251900.0,39969861.0
003016,欣贺股份,7.09,6.98,1.58,3512100.0,24821808.0
003017,大洋生物,23.41,23.07,1.47,1628460.0,37966092.0
003018,金富科技,44.89,47.05,-4.59,22610316.0,1033279236.76
003019,宸展光电,26.88,26.5,1.43,5058253.0,136251167.63
003020,立方制药,18.65,18.75,-0.53,5021703.0,93962308.53
003021,兆威机电,70.43,71.55,-1.57,2478342.0,175770864.6
003022,联泓新科,20.09,20.05,0.2,6950350.0,139889107.4
003023,彩虹集团,27.39,27.28,0.4,1784849.0,48926172.7
003025,思进智能,12.47,12.46,0.08,2257792.0,28180526.06
003026,中晶科技,29.24,29.75,-1.71,4721053.0,139567903.85
003027,同兴科技,16.87,16.85,0.12,1286300.0,21739998.0
003028,振邦智能,22.85,22.8,0.22,750850.0,17233167.3
003029,吉大正元,17.1,16.93,1.0,3826300.0,65662647.0
003030,祖名股份,24.11,21.92,9.99,6546239.0,151379397.29
003031,中瓷电子,126.65,131.35,-3.58,10170420.0,1319807797.1
003032,传智教育,10.44,10.45,-0.1,72953244.0,780872266.12
003033,征和工业,68.37,68.98,-0.88,1710700.0,117613718.0
003035,南网能源,5.71,5.69,0.35,41519218.0,237540734.96
003036,泰坦股份,54.19,53.96,0.43,8826200.0,486612340.0
003037,三和管桩,5.74,5.7,0.7,2680500.0,15375043.0
003038,鑫铂股份,11.02,10.96,0.55,2919020.0,32200328.0
003039,顺控发展,12.09,11.91,1.51,3883200.0,46908046.0
003040,楚天龙,18.5,18.73,-1.23,129805711.0,2444580910.9
003041,真爱美家,38.67,38.35,0.83,1596876.0,62069711.04
003042,中农联合,15.05,14.55,3.44,10831152.0,161590661.16
003043,华亚智能,82.75,80.13,3.27,7580079.0,637350057.2
003816,中国广核,4.24,4.18,1.44,136716835.0,577139858.53
300001,特锐德,34.91,34.91,0.0,12504727.0,438372314.17
300002,神州泰岳,8.03,7.98,0.63,28782231.0,232432969.19
300003,乐普医疗,12.06,12.14,-0.66,11241797.0,135663218.2
300004,南风股份,8.65,8.89,-2.7,34128424.0,300655585.4
300005,探路者,11.41,10.66,7.04,85591175.0,975644025.79
300006,莱美药业,5.83,6.08,-4.11,56525497.0,329501883.22
300007,汉威科技,31.18,31.59,-1.3,5990432.0,188795538.07
300008,天海防务,6.29,6.22,1.13,43722035.0,275094691.75
300009,安科生物,8.52,8.8,-3.18,53229536.0,456318821.36
300010,ST豆神,3.09,3.11,-0.64,176954322.0,560918393.96
300011,鼎汉技术,6.13,6.05,1.32,5702400.0,34815294.0
300012,华测检测,15.06,15.05,0.07,22357238.0,337168804.25
300013,新宁物流,4.25,4.45,-4.49,32804450.0,140617568.0
300014,亿纬锂能,54.32,55.47,-2.07,26870167.0,1471148154.43
300015,爱尔眼科,8.25,8.52,-3.17,122109960.0,1014488630.12
300016,北陆药业,9.02,9.35,-3.53,45672222.0,415271672.66
300017,网宿科技,15.31,15.47,-1.03,240561666.0,3811569131.34
300018,中元股份,11.62,11.67,-0.43,9726993.0,113966215.57
300019,硅宝科技,14.63,14.71,-0.54,4456208.0,65733724.72
300020,ST银江,3.44,3.32,3.61,16512000.0,55102661.0
300021,大禹节水,4.1,4.1,0.0,28115987.0,115318007.77
300022,吉峰科技,8.4,8.31,1.08,15704200.0,130941533.0
300024,机器人,14.42,14.6,-1.23,22822777.0,330611203.15
300025,华星创业,5.4,5.41,-0.18,8553871.0,46172135.69
300026,红日药业,3.45,3.48,-0.86,49326429.0,170159035.64
300027,ST华谊,1.79,1.78,0.56,17760668.0,31615370.47
300030,阳普医疗,6.98,6.92,0.87,5092500.0,35381969.0
300031,宝通科技,21.16,21.34,-0.84,10514636.0,224331109.6
300032,金龙机电,3.93,3.89,1.03,14657204.0,57567489.6
300033,同花顺,230.5,233.22,-1.17,13446084.0,3125842932.56
300034,钢研高纳,16.05,16.02,0.19,9402927.0,151616502.59
300035,中科电气,13.58,13.57,0.07,13165244.0,178934805.51
300036,超图软件,10.51,10.38,1.25,13074126.0,137759419.55
300037,新宙邦,65.41,65.39,0.03,15753124.0,1048127852.67
300039,上海凯宝,5.72,5.97,-4.19,49233000.0,285372383.3
300040,九洲集团,5.78,5.91,-2.2,25228620.0,146595710.4
300041,回天新材,10.91,10.96,-0.46,17191433.0,188432297.6
300042,朗科科技,39.6,40.74,-2.8,10438501.0,420426958.74
300043,星辉娱乐,4.47,4.47,0.0,21543700.0,96234025.0
300044,*ST赛为,5.36,5.42,-1.11,11322500.0,61082467.0
300045,华力创通,12.37,12.33,0.32,11617634.0,144117370.9
300046,台基股份,24.64,25.03,-1.56,4935911.0,122814595.1
300047,天源迪科,9.36,9.34,0.21,11603340.0,109260819.95
300048,合康新能,5.11,4.98,2.61,24876324.0,126703856.59
300049,福瑞医科,41.99,42.29,-0.71,5359800.0,227489801.42
300050,世纪鼎利,6.54,6.39,2.35,22676600.0,147860363.0
300051,琏升科技,8.4,8.44,-0.47,10726100.0,90188022.0
300052,中青宝,10.58,10.76,-1.67,11294200.0,120203383.0
300053,航宇微,12.12,12.12,0.0,11394200.0,138005855.4
300054,鼎龙股份,72.5,75.0,-3.33,24051137.0,1778721003.34
300055,万邦达,6.16,6.05,1.82,16976868.0,104635237.24
300056,中创环保,8.49,8.38,1.31,6792350.0,57118551.5
300057,万顺新材,6.96,6.69,4.04,44854454.0,307784117.02
300058,蓝色光标,13.37,13.55,-1.33,392980017.0,5356430071.58
300059,东方财富,19.42,19.62,-1.02,180308294.0,3513704072.24
300061,旗天科技,6.15,6.29,-2.23,23053940.0,142617189.24
300062,中能电气,6.19,6.18,0.16,13353416.0,82312269.16
300063,天龙集团,8.77,8.75,0.23,62022305.0,549195026.98
300065,海兰信,15.33,15.46,-0.84,21017765.0,324402926.13
300066,三川智慧,4.99,5.02,-0.6,9764500.0,48809314.0
300067,安诺其,5.53,5.29,4.54,78701299.0,431486604.75
300068,ST南都,4.07,4.0,1.75,35892900.0,145688983.0
300069,金利华电,26.13,26.43,-1.14,7900573.0,208006453.53
300070,碧水源,3.5,3.47,0.86,27969039.0,97419273.55
300071,福石控股,4.08,4.09,-0.24,87392667.0,363196349.79
300072,海新能科,3.89,3.71,4.85,50872320.0,194596369.36
300073,当升科技,41.05,41.31,-0.63,9057216.0,373011588.37
300074,华平股份,3.85,3.89,-1.03,15660075.0,60546161.75
300075,数字政通,10.77,11.0,-2.09,13741285.0,149310526.5
300076,*ST宁视,4.54,4.55,-0.22,4250100.0,19334049.0
300077,国民技术,20.29,20.47,-0.88,32636331.0,667685531.34
300078,思创智联,3.16,3.14,0.64,16685021.0,52604367.15
300079,数码视讯,4.56,4.57,-0.22,19887927.0,91096870.66
300080,易成新能,3.83,3.82,0.26,17437140.0,66075851.75
300081,ST恒信,3.11,3.07,1.3,7164327.0,22180664.7
300082,奥克股份,8.65,8.6,0.58,20510719.0,178996435.02
300083,创世纪,13.37,13.43,-0.45,116576289.0,1606244115.38
300084,海默科技,10.46,10.25,2.05,7880200.0,82239860.0
300085,银之杰,31.82,31.67,0.47,83668482.0,2687410259.86
300086,康芝药业,6.76,6.8,-0.59,10673100.0,72092876.0
300087,ST荃银,6.14,5.83,5.32,33535769.0,200322968.64
300088,长信科技,6.99,7.1,-1.55,91658099.0,650215198.76
300091,*ST金灵,2.49,2.49,0.0,4832182.0,11984238.36
300092,科新机电,11.98,12.03,-0.42,3637800.0,43931366.98
300093,金刚光伏,24.2,25.5,-5.1,8309800.0,206188123.23
300094,国联水产,3.19,3.0,6.33,114307893.0,359482235.01
300095,华伍股份,8.32,8.15,2.09,4982074.0,41165442.23
300096,ST易联众,8.97,9.04,-0.77,1984682.0,17779280.08
300097,智云股份,10.03,10.21,-1.76,14833300.0,149876983.0
300098,高新兴,4.67,4.55,2.64,52747251.0,247375788.03
300099,尤洛卡,5.98,6.02,-0.66,6578000.0,39542477.0
300100,双林股份,21.52,21.75,-1.06,6274832.0,136616718.39
